#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
275291:5024,06/17/16 04:28:35,352,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.054181060,0.051726835
275292:5024,06/17/16 06:46:47,121,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.016448089,0.015676583
275293:5024,06/17/16 07:37:27,200,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.026019764,0.025137954
275309:5026,06/17/16 13:48:15,570,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.086903879,0.082747896
275310:5026,06/17/16 17:32:53,1935,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.231569260,0.223928386
275311:5026,06/18/16 06:07:07,1253,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.110651647,0.108015050
275319:5027,06/18/16 18:56:15,146,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.026729383,0.024647864
275337:5027,06/18/16 21:26:04,430,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.072325734,0.068989273
275338:5027,06/19/16 00:15:37,520,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.078279634,0.075749680
275344:5028,06/19/16 08:18:25,287,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.053925344,0.050722207
275345:5028,06/19/16 10:12:11,353,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.062652247,0.059911242
275370:5029,06/19/16 16:19:29,291,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.055920212,0.052091600
275371:5029,06/19/16 18:16:49,569,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.100184760,0.094980778
275375:5030,06/20/16 02:17:12,1327,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.216056608,0.207472096
275376:5030,06/20/16 10:55:04,3096,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.334800524,0.326027959
275657:5038,06/24/16 03:32:32,69,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.012796263,0.010741302
275658:5038,06/24/16 04:16:07,344,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.064757702,0.060098562
275659:5038,06/24/16 06:31:38,17,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.003062351,0.002957970
275767:5043,06/25/16 05:31:36,8,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.001611087,0.000712075
275772:5043,06/25/16 06:28:17,61,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.011821780,0.010451059
275773:5043,06/25/16 06:53:33,12,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.002289508,0.001193548
275774:5043,06/25/16 07:01:55,316,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.058895815,0.055616598
275776:5043,06/25/16 09:11:23,143,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.025259532,0.023487065
275777:5043,06/25/16 10:12:24,304,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.051032323,0.048382200
275778:5043,06/25/16 12:13:15,319,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.050004335,0.046162239
275782:5043,06/25/16 14:45:58,758,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.103900974,0.100012630
275832:5045,06/26/16 18:36:09,170,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.035254866,0.032694663
275833:5045,06/26/16 19:45:07,251,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.049127955,0.046797338
275834:5045,06/26/16 21:26:02,297,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.054510748,0.052459222
275835:5045,06/26/16 23:24:23,13,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.002293466,0.002089769
275836:5045,06/26/16 23:32:00,1284,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.196227628,0.186382047
275837:5045,06/27/16 07:59:11,715,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.086791850,0.084175665
275847:5045,06/27/16 13:59:22,2263,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.205471945,0.200568283
275890:5048,06/28/16 09:30:51,1385,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.245793491,0.236017849
275911:5052,06/29/16 03:06:07,184,HLT_QuadPFJet_BTagCSV_p016_VBF_Mqq460_v2,0.037148886,0.034847752
