#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
299477:5976,07/20/17 12:44:20,10,HLT_IsoMu24_v8,0.003260939,0.002023473
299478:5976,07/20/17 13:06:43,172,HLT_IsoMu24_v8,0.050296976,0.045187917
299479:5976,07/20/17 14:18:01,117,HLT_IsoMu24_v8,0.033816384,0.029876999
299480:5976,07/20/17 15:07:52,710,HLT_IsoMu24_v8,0.178371698,0.165274018
299481:5976,07/20/17 19:55:18,1200,HLT_IsoMu24_v8,0.200768211,0.189184344
299593:5979,07/21/17 18:23:44,797,HLT_IsoMu24_v8,0.196828408,0.182394483
299594:5979,07/21/17 23:38:54,309,HLT_IsoMu24_v8,0.064749588,0.060686211
299595:5979,07/22/17 01:48:02,135,HLT_IsoMu24_v8,0.025908973,0.025010502
299597:5979,07/22/17 02:46:03,537,HLT_IsoMu24_v8,0.089206132,0.085369535
299649:5984,07/24/17 03:21:52,70,HLT_IsoMu24_v8,0.023450556,0.021774813
300087:6019,07/29/17 06:23:31,194,HLT_IsoMu24_v9,0.013611649,0.012856183
300105:6020,07/29/17 12:14:52,21,HLT_IsoMu24_v9,0.005834990,0.001261251
300106:6020,07/29/17 12:26:04,74,HLT_IsoMu24_v9,0.024514894,0.019537401
300107:6020,07/29/17 12:58:01,46,HLT_IsoMu24_v9,0.014877093,0.013369908
300117:6021,07/29/17 16:45:44,33,HLT_IsoMu24_v9,0.009401160,0.006067243
300122:6024,07/29/17 21:47:52,1231,HLT_IsoMu24_v9,0.322686877,0.292650326
300123:6024,07/30/17 05:57:59,601,HLT_IsoMu24_v9,0.107252431,0.101250159
300155:6026,07/30/17 18:49:40,1188,HLT_IsoMu24_v9,0.311401767,0.282029813
300156:6026,07/31/17 02:33:41,64,HLT_IsoMu24_v9,0.012831177,0.011779517
300157:6026,07/31/17 03:14:44,1099,HLT_IsoMu24_v9,0.177344827,0.167472881
300226:6030,07/31/17 17:03:13,316,HLT_IsoMu24_v9,0.102195407,0.090334082
300233:6031,07/31/17 22:08:06,111,HLT_IsoMu24_v9,0.037708959,0.031640189
300234:6031,07/31/17 22:55:49,59,HLT_IsoMu24_v9,0.019403193,0.014608522
300235:6031,07/31/17 23:21:52,181,HLT_IsoMu24_v9,0.057090735,0.049530363
300236:6031,08/01/17 00:39:29,172,HLT_IsoMu24_v9,0.051081888,0.046368318
300237:6031,08/01/17 01:48:17,715,HLT_IsoMu24_v9,0.175574770,0.163752968
300238:6031,08/01/17 06:39:51,290,HLT_IsoMu24_v9,0.055537468,0.050321407
300239:6031,08/01/17 08:36:42,202,HLT_IsoMu24_v9,0.034946239,0.031288622
300240:6031,08/01/17 10:10:56,354,HLT_IsoMu24_v9,0.051905110,0.047846177
300280:6035,08/02/17 04:47:45,548,HLT_IsoMu24_v9,0.169325221,0.139408265
300281:6035,08/02/17 09:00:44,6,HLT_IsoMu24_v9,0.001624421,0.001496696
300282:6035,08/02/17 09:08:14,131,HLT_IsoMu24_v9,0.034653808,0.030814192
300283:6035,08/02/17 10:20:31,26,HLT_IsoMu24_v9,0.006535921,0.005816356
300284:6035,08/02/17 10:35:38,679,HLT_IsoMu24_v9,0.142047559,0.133886088
300364:6041,08/03/17 12:13:45,17,HLT_IsoMu24_v9,0.005582962,0.003982633
300372:6041,08/03/17 13:32:05,8,HLT_IsoMu24_v9,0.002388738,0.001983119
300375:6041,08/03/17 13:58:15,93,HLT_IsoMu24_v9,0.026669505,0.024814757
300389:6044,08/03/17 18:48:33,115,HLT_IsoMu24_v9,0.037088328,0.026869048
300399:6044,08/03/17 21:15:04,17,HLT_IsoMu24_v9,0.005093560,0.004232691
300400:6044,08/03/17 21:26:33,672,HLT_IsoMu24_v9,0.173954724,0.161513768
300401:6044,08/04/17 02:03:03,655,HLT_IsoMu24_v9,0.123619783,0.116732915
300459:6046,08/04/17 12:16:31,293,HLT_IsoMu24_v9,0.092356937,0.081507468
300461:6046,08/04/17 14:16:24,88,HLT_IsoMu24_v9,0.026139163,0.023737911
300462:6046,08/04/17 14:56:36,91,HLT_IsoMu24_v9,0.025829148,0.023357553
300463:6046,08/04/17 15:38:40,124,HLT_IsoMu24_v9,0.033204679,0.030793470
300464:6046,08/04/17 16:34:29,243,HLT_IsoMu24_v9,0.060512977,0.054223185
300466:6046,08/04/17 18:25:04,643,HLT_IsoMu24_v9,0.129842349,0.121744279
300467:6046,08/04/17 22:39:50,563,HLT_IsoMu24_v9,0.085435588,0.080529050
300514:6050,08/05/17 12:31:30,35,HLT_IsoMu24_v9,0.012093275,0.006143623
300515:6050,08/05/17 12:46:59,895,HLT_IsoMu24_v9,0.257682463,0.238582156
300516:6050,08/05/17 19:30:10,109,HLT_IsoMu24_v9,0.023466106,0.019603000
300517:6050,08/05/17 20:16:08,529,HLT_IsoMu24_v9,0.097530331,0.092323471
300558:6052,08/06/17 11:30:09,534,HLT_IsoMu24_v9,0.128252468,0.119182107
300560:6052,08/06/17 15:03:15,840,HLT_IsoMu24_v9,0.149112283,0.140271192
300574:6053,08/07/17 02:51:21,96,HLT_IsoMu24_v9,0.030115650,0.024120096
300575:6053,08/07/17 03:34:38,76,HLT_IsoMu24_v9,0.024125483,0.012558143
300576:6053,08/07/17 04:08:51,1199,HLT_IsoMu24_v9,0.297775839,0.278621069
300631:6054,08/07/17 15:33:51,159,HLT_IsoMu24_v9,0.052008843,0.042706842
300632:6054,08/07/17 16:47:35,20,HLT_IsoMu24_v9,0.006369599,0.004065109
300633:6054,08/07/17 16:58:51,447,HLT_IsoMu24_v9,0.131621478,0.120792956
300635:6054,08/07/17 20:07:40,174,HLT_IsoMu24_v9,0.045275114,0.041778495
300636:6054,08/07/17 21:23:44,1570,HLT_IsoMu24_v9,0.286541537,0.270292118
300673:6055,08/08/17 10:50:17,16,HLT_IsoMu24_v9,0.005458718,0.005054887
300674:6055,08/08/17 11:03:35,30,HLT_IsoMu24_v9,0.009798490,0.007854279
300675:6055,08/08/17 11:18:43,25,HLT_IsoMu24_v9,0.008247549,0.002899315
300676:6055,08/08/17 11:31:55,26,HLT_IsoMu24_v9,0.008394781,0.007291862
300742:6057,08/08/17 17:08:58,288,HLT_IsoMu24_v9,0.096843404,0.083983676
300777:6060,08/09/17 04:47:35,489,HLT_IsoMu24_v9,0.147097646,0.130414849
300780:6060,08/09/17 08:01:22,334,HLT_IsoMu24_v9,0.086204854,0.079071792
300785:6060,08/09/17 10:49:33,1252,HLT_IsoMu24_v9,0.225500297,0.212773901
300811:6061,08/09/17 23:49:36,382,HLT_IsoMu24_v9,0.121211150,0.108671325
300812:6061,08/10/17 02:25:24,58,HLT_IsoMu24_v9,0.016605612,0.014797894
300816:6061,08/10/17 02:54:46,150,HLT_IsoMu24_v9,0.041034323,0.034740265
300817:6061,08/10/17 03:55:18,460,HLT_IsoMu24_v9,0.107187470,0.099409519
301046:6072,08/12/17 01:36:15,62,HLT_IsoMu24_v9,0.004479814,0.004222224
301141:6082,08/14/17 12:14:40,7,HLT_IsoMu24_v9,0.000973564,0.000939304
301142:6082,08/14/17 12:20:37,897,HLT_IsoMu24_v9,0.099533520,0.096263888
301161:6084,08/14/17 21:38:32,761,HLT_IsoMu24_v9,0.103106812,0.098076752
301165:6084,08/15/17 02:39:09,145,HLT_IsoMu24_v9,0.015700995,0.015464523
301179:6086,08/15/17 07:58:06,19,HLT_IsoMu24_v9,0.003564659,0.002048255
301180:6086,08/15/17 08:08:13,92,HLT_IsoMu24_v9,0.015853308,0.014830088
301183:6086,08/15/17 08:47:34,299,HLT_IsoMu24_v9,0.048096786,0.045298745
301281:6089,08/15/17 23:07:41,120,HLT_IsoMu24_v9,0.019988319,0.018542081
301283:6089,08/15/17 23:59:33,884,HLT_IsoMu24_v9,0.124060362,0.120005149
301298:6090,08/16/17 09:17:06,905,HLT_IsoMu24_v9,0.159892976,0.153992530
301323:6091,08/16/17 18:21:28,954,HLT_IsoMu24_v9,0.173706405,0.165060316
301330:6093,08/17/17 05:31:24,332,HLT_IsoMu24_v9,0.068402210,0.064442940
301359:6094,08/17/17 11:07:05,287,HLT_IsoMu24_v9,0.061037999,0.057278251
301384:6096,08/17/17 15:43:36,476,HLT_IsoMu24_v9,0.098240901,0.094353980
301391:6097,08/17/17 21:43:51,175,HLT_IsoMu24_v9,0.036727058,0.034574486
301392:6097,08/17/17 22:57:14,627,HLT_IsoMu24_v9,0.114412856,0.110226143
301393:6097,08/18/17 03:04:23,17,HLT_IsoMu24_v9,0.002714215,0.002604790
301396:6097,08/18/17 03:39:05,26,HLT_IsoMu24_v9,0.004032400,0.003739861
301397:6097,08/18/17 03:55:16,719,HLT_IsoMu24_v9,0.097215562,0.094047999
301398:6097,08/18/17 08:43:04,9,HLT_IsoMu24_v9,0.001061312,0.000559291
301399:6097,08/18/17 08:50:12,108,HLT_IsoMu24_v9,0.012455935,0.012282390
301417:6098,08/18/17 12:47:02,318,HLT_IsoMu24_v9,0.070564433,0.067689348
301447:6104,08/19/17 11:30:21,422,HLT_IsoMu24_v9,0.075105349,0.071877413
301448:6104,08/19/17 14:20:04,325,HLT_IsoMu24_v9,0.049567582,0.048026966
301449:6104,08/19/17 16:30:03,398,HLT_IsoMu24_v9,0.052519412,0.049332905
301450:6104,08/19/17 19:07:02,173,HLT_IsoMu24_v9,0.019921165,0.019426093
301461:6105,08/19/17 23:00:39,554,HLT_IsoMu24_v9,0.105411250,0.098199825
301472:6106,08/20/17 14:12:07,796,HLT_IsoMu24_v9,0.142694937,0.138117560
301475:6106,08/20/17 19:47:00,12,HLT_IsoMu24_v9,0.001818597,0.001558199
301476:6106,08/20/17 19:53:54,844,HLT_IsoMu24_v9,0.110610607,0.107777845
301519:6110,08/21/17 13:13:28,203,HLT_IsoMu24_v9,0.036988797,0.033366917
301524:6110,08/21/17 14:45:22,257,HLT_IsoMu24_v9,0.042620581,0.041078320
301529:6110,08/21/17 17:22:10,49,HLT_IsoMu24_v9,0.007311108,0.006578466
301530:6110,08/21/17 17:44:34,107,HLT_IsoMu24_v9,0.015324776,0.014335108
301531:6110,08/21/17 18:34:34,393,HLT_IsoMu24_v9,0.050045539,0.048371775
301532:6110,08/21/17 21:12:59,611,HLT_IsoMu24_v9,0.063969619,0.062657289
301567:6114,08/22/17 08:46:48,359,HLT_IsoMu24_v9,0.066519188,0.063339395
301627:6116,08/22/17 23:21:42,887,HLT_IsoMu24_v9,0.134206965,0.131459419
301664:6119,08/23/17 12:24:23,411,HLT_IsoMu24_v9,0.073062089,0.070386122
301665:6119,08/23/17 15:07:51,463,HLT_IsoMu24_v9,0.069777093,0.068033935
301694:6123,08/24/17 04:23:23,28,HLT_IsoMu24_v9,0.007147172,0.005786955
301912:6136,08/26/17 13:57:23,332,HLT_IsoMu24_v9,0.040029269,0.038278525
301913:6136,08/26/17 16:26:53,55,HLT_IsoMu24_v9,0.006274393,0.005957840
301914:6136,08/26/17 16:50:05,350,HLT_IsoMu24_v9,0.036518759,0.035547414
301941:6138,08/27/17 09:32:25,537,HLT_IsoMu24_v9,0.076944423,0.074506652
301959:6140,08/27/17 18:23:25,1909,HLT_IsoMu24_v9,0.283762721,0.275846203
301960:6140,08/28/17 06:47:35,147,HLT_IsoMu24_v9,0.014556974,0.014257568
301970:6141,08/28/17 10:42:12,118,HLT_IsoMu24_v9,0.023055199,0.022349098
301984:6142,08/28/17 14:13:01,300,HLT_IsoMu24_v9,0.058809932,0.055474662
301985:6142,08/28/17 16:11:52,360,HLT_IsoMu24_v9,0.062112301,0.060037889
301986:6142,08/28/17 18:34:30,379,HLT_IsoMu24_v9,0.055927889,0.054356914
301987:6142,08/28/17 21:03:26,1128,HLT_IsoMu24_v9,0.124891455,0.122752521
301997:6143,08/29/17 06:55:19,361,HLT_IsoMu24_v9,0.068127128,0.065075702
301998:6143,08/29/17 09:19:31,1704,HLT_IsoMu24_v9,0.221794375,0.217462642
302019:6146,08/30/17 03:40:54,53,HLT_IsoMu24_v9,0.009802270,0.009112865
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_IsoMu24_v10,89,196,114418,24.169826640,23.099056946
#HLT_IsoMu24_v11,2,13,4469,0.901025085,0.862255849
#HLT_IsoMu24_v5,2,3,1775,0.246872270,0.238466292
#HLT_IsoMu24_v6,10,42,14099,2.761820421,2.654909926
#HLT_IsoMu24_v7,13,36,8315,2.002074919,1.866435110
#HLT_IsoMu24_v8,9,19,5614,1.288322056,1.169366144
#HLT_IsoMu24_v9,46,120,45420,8.725712086,8.106683051
#
#Sum delivered  : 40.095653478
#Sum recorded : 37.997173318
#Check JSON:
#(run,ls) in json but not in results: [(306454, 98), (306454, 99), (306454, 100), (306454, 101), (306455, 7), (306455, 8), (306455, 9), (306455, 10), (306455, 11), (306456, 785), (306456, 786), (306456, 787), (306457, 29), (306457, 30), (306457, 31), (306458, 265), (306458, 266), (306458, 267), (306458, 268), (306459, 2275), (306460, 65), (306460, 66), (306460, 67), (306460, 68), (306460, 69), (306460, 70), (306460, 71), (306460, 72), (306460, 73)]
