path,act. lumi (fb-1),eff. lumi (fb-1),first run,last run,menu version,dataset
HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX_v,59.96,59.67,315257,325172,v1.1,NoBPTX
HLT_UncorrectedJetE30_NoBPTX3BX_v,59.96,0,315257,325172,v1.1,NoBPTX
HLT_UncorrectedJetE30_NoBPTX_v,59.96,0.019,315257,325172,v1.1,NoBPTX
HLT_UncorrectedJetE60_NoBPTX3BX_v,59.96,59.96,315257,325172,v1.1,NoBPTX
HLT_UncorrectedJetE70_NoBPTX3BX_v,59.96,59.96,315257,325172,v1.1,NoBPTX
HLT_DoubleEle24_eta2p1_WPTight_Gsf_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_DoubleIsoMu20_eta2p1_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_DoubleIsoMu24_eta2p1_v,5.3,5.3,315257,315973,v1.1,NotFound
HLT_DoubleTrkMu_16_6_NoFiltersNoVtx_v,36.38,0.0243,319528,325172,V3.0,NotFound
HLT_EcalCalibration_v,59.97,59.97,315257,325172,v1.1,NotFound
HLT_HT300_Beamspot_v,59.97,1.85,315257,325172,v1.1,NotFound
HLT_HcalCalibration_v,59.97,59.97,315257,325172,v1.1,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS30_Trk1_eta2p1_Reg_CrossL1_v,8.08,8.08,323725,325172,v3.6,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_IsoMu24_eta2p1_MediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu24_eta2p1_TightChargedIsoPFTau35_Trk1_eta2p1_Reg_CrossL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_IsoMu24_eta2p1_TightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_CrossL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_IsoMu27_LooseChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu27_LooseChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_IsoMu27_MET90_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_IsoMu27_MediumChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu27_MediumChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_IsoMu27_TightChargedIsoPFTau20_Trk1_eta2p1_SingleL1_v,17.68,17.68,315257,317488,v1.1,NotFound
HLT_IsoMu27_TightChargedIsoPFTauHPS20_Trk1_eta2p1_SingleL1_v,42.28,42.28,317527,325172,v2.2,NotFound
HLT_L2Mu23NoVtx_2Cha_CosmicSeed_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_L2Mu23NoVtx_2Cha_v,59.96,59.96,315257,325172,v1.1,NotFound
HLT_Mu10p5_IP3p5_part0_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu10p5_IP3p5_part1_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu10p5_IP3p5_part2_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu10p5_IP3p5_part3_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu10p5_IP3p5_part4_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu10p5_IP3p5_part5_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu12_IP6_part0_v,34.89,6.98,317527,325172,v2.2,NotFound
HLT_Mu12_IP6_part1_v,34.89,6.98,317527,325172,v2.2,NotFound
HLT_Mu12_IP6_part2_v,34.89,6.98,317527,325172,v2.2,NotFound
HLT_Mu12_IP6_part3_v,34.89,6.98,317527,325172,v2.2,NotFound
HLT_Mu12_IP6_part4_v,34.89,6.98,317527,325172,v2.2,NotFound
HLT_Mu3_L1SingleMu5orSingleMu7_v,31.92,0.21,320673,325172,v3.3,NotFound
HLT_Mu7_IP4_part0_v,6.98,1.4,317626,325172,v2.2,NotFound
HLT_Mu7_IP4_part1_v,6.98,1.4,317626,325172,v2.2,NotFound
HLT_Mu7_IP4_part2_v,6.98,1.4,317626,325172,v2.2,NotFound
HLT_Mu7_IP4_part3_v,6.98,1.4,317626,325172,v2.2,NotFound
HLT_Mu7_IP4_part4_v,6.98,1.4,317626,325172,v2.2,NotFound
HLT_Mu8_IP3_part0_v,1.58,0.29,316187,325172,v2.0,NotFound
HLT_Mu8_IP3_part1_v,1.58,0.29,316187,325172,v2.0,NotFound
HLT_Mu8_IP3_part2_v,1.58,0.29,316187,325172,v2.0,NotFound
HLT_Mu8_IP3_part3_v,1.58,0.29,316187,325172,v2.0,NotFound
HLT_Mu8_IP3_part4_v,1.58,0.29,316187,325172,v2.0,NotFound
HLT_Mu8_IP3_part5_v,0.8,0.13,316187,317488,v2.0,NotFound
HLT_Mu8_IP5_part0_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP5_part1_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP5_part2_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP5_part3_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP5_part4_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP6_part0_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP6_part1_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP6_part2_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP6_part3_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8_IP6_part4_v,8.28,1.66,321732,325172,v3.4,NotFound
HLT_Mu8p5_IP3p5_part0_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu8p5_IP3p5_part1_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu8p5_IP3p5_part2_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu8p5_IP3p5_part3_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu8p5_IP3p5_part4_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu8p5_IP3p5_part5_v,0.32,0.0535,315974,316114,v2.0,NotFound
HLT_Mu9_IP0_part0_v,10.86,0.0036,322381,325172,v3.5,NotFound
HLT_Mu9_IP3_part0_v,10.86,0.0109,322381,325172,v3.5,NotFound
HLT_Mu9_IP5_part0_v,21.02,4.2,317527,325172,v2.2,NotFound
HLT_Mu9_IP5_part1_v,21.02,4.2,317527,325172,v2.2,NotFound
HLT_Mu9_IP5_part2_v,21.02,4.2,317527,325172,v2.2,NotFound
HLT_Mu9_IP5_part3_v,21.02,4.2,317527,325172,v2.2,NotFound
HLT_Mu9_IP5_part4_v,21.02,4.2,317527,325172,v2.2,NotFound
HLT_Mu9_IP6_part0_v,33.72,6.51,315974,325172,v2.0,NotFound
HLT_Mu9_IP6_part1_v,33.72,6.51,315974,325172,v2.0,NotFound
HLT_Mu9_IP6_part2_v,33.72,6.51,315974,325172,v2.0,NotFound
HLT_Mu9_IP6_part3_v,33.72,6.51,315974,325172,v2.0,NotFound
HLT_Mu9_IP6_part4_v,33.72,6.51,315974,325172,v2.0,NotFound
HLT_Mu9_IP6_part5_v,6.88,1.15,315974,317488,v2.0,NotFound
HLT_Physics_part0_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part1_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part2_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part3_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part4_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part5_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part6_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_Physics_part7_v,1.82,0.0027,316058,325159,v2.0,NotFound
HLT_TrkMu16NoFiltersNoVtx_v,42.29,0.25,317527,325172,v2.2,NotFound
HLT_TrkMu6NoFiltersNoVtx_v,42.29,0.0019,317527,325172,v2.2,NotFound
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_CrossL1_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_LooseChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu20_eta2p1_MediumChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_TightChargedIsoPFTau27_eta2p1_TightID_CrossL1_v,17.68,17.68,315257,317488,v1.1,SingleMuon
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu20_eta2p1_TightChargedIsoPFTauHPS27_eta2p1_TightID_CrossL1_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu20_v,59.96,0.27,315257,325172,v1.1,SingleMuon
HLT_IsoMu24_TwoProngs35_v,42.28,42.28,317527,325172,v2.2,SingleMuon
HLT_IsoMu24_eta2p1_v,59.96,59.95,315257,325172,v1.1,SingleMuon
HLT_IsoMu24_v,59.96,59.95,315257,325172,v1.1,SingleMuon
HLT_IsoMu27_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_IsoMu30_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_L1SingleMu18_v,59.96,0.0023,315257,325172,v1.1,SingleMuon
HLT_L1SingleMu25_v,59.96,0.0035,315257,325172,v1.1,SingleMuon
HLT_L2Mu10_v,59.96,0.0102,315257,325172,v1.1,SingleMuon
HLT_L2Mu50_v,59.96,0.12,315257,325172,v1.1,SingleMuon
HLT_Mu10_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT350_PFMETNoMu60_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagCSV_4p5_v,5.3,0.0001,315257,315973,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT450_CaloBTagDeepCSV_4p5_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu15_IsoVVVL_PFHT450_PFMET50_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT450_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_Mu15_IsoVVVL_PFHT600_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_Mu20_v,59.96,0.0555,315257,325172,v1.1,SingleMuon
HLT_Mu27_v,59.96,0.12,315257,325172,v1.1,SingleMuon
HLT_Mu3_PFJet40_v,59.96,0.0046,315257,325172,v1.1,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMET100_PFMHT100_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMET70_PFMHT70_IDTight_v,54.67,0,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMET80_PFMHT80_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMET90_PFMHT90_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu100_PFMHTNoMu100_IDTight_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu70_PFMHTNoMu70_IDTight_v,54.67,0,315974,325172,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu80_PFMHTNoMu80_IDTight_v,12.38,0.0002,315974,317488,v2.0,SingleMuon
HLT_Mu3er1p5_PFJet100er2p5_PFMETNoMu90_PFMHTNoMu90_IDTight_v,12.38,0.0002,315974,317488,v2.0,SingleMuon
HLT_Mu4_TrkIsoVVL_DiPFJet90_40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,54.67,0.0009,315974,325172,v2.0,SingleMuon
HLT_Mu50_IsoVVVL_PFHT450_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_Mu50_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_Mu55_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_Mu8_TrkIsoVVL_DiPFJet40_DEta3p5_MJJ750_HTT300_PFMETNoMu60_v,59.96,0.001,315257,325172,v1.1,SingleMuon
HLT_OldMu100_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_TkMu100_v,59.96,59.96,315257,325172,v1.1,SingleMuon
HLT_DoubleMediumChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau
HLT_DoubleMediumChargedIsoPFTau35_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau
HLT_DoubleMediumChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau
HLT_DoubleMediumChargedIsoPFTau40_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau
HLT_DoubleMediumChargedIsoPFTauHPS30_L1MaxMass_Trk1_eta2p1_Reg_v,8.08,8.08,323725,325172,v3.6,Tau
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleMediumChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleMediumChargedIsoPFTauHPS40_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleTightChargedIsoPFTau35_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau
HLT_DoubleTightChargedIsoPFTau35_Trk1_eta2p1_Reg_v,1.41,1.41,315257,315490,v1.1,Tau
HLT_DoubleTightChargedIsoPFTau40_Trk1_TightID_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau
HLT_DoubleTightChargedIsoPFTau40_Trk1_eta2p1_Reg_v,17.68,17.68,315257,317488,v1.1,Tau
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleTightChargedIsoPFTauHPS35_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_TightID_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_DoubleTightChargedIsoPFTauHPS40_Trk1_eta2p1_Reg_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_1pr_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau180HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau200HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau220HighPtRelaxedIso_Trk50_eta2p1_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET100_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET110_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET120_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET130_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET140_v,59.96,59.96,315257,325172,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_MET90_v,5.3,5.3,315257,315973,v1.1,Tau
HLT_MediumChargedIsoPFTau50_Trk30_eta2p1_1pr_v,59.96,0.32,315257,325172,v1.1,Tau
HLT_Photon35_TwoProngs35_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_VBF_DoubleLooseChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau
HLT_VBF_DoubleLooseChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_VBF_DoubleMediumChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau
HLT_VBF_DoubleMediumChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_VBF_DoubleTightChargedIsoPFTau20_Trk1_eta2p1_v,17.68,17.1,315257,317488,v1.1,Tau
HLT_VBF_DoubleTightChargedIsoPFTauHPS20_Trk1_eta2p1_v,42.28,42.28,317527,325172,v2.2,Tau
HLT_Random_v,59.97,1.45,315257,325172,v1.1,ZeroBias
