path,act. lumi (fb-1),eff. lumi (fb-1),first run,last run,menu version,dataset
HLT_Photon165_HE10_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon165_R9Id90_HE10_IsoM_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon175_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon22_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,36.47,0.0291,273158,284044,v1.1,SinglePhoton
HLT_Photon22_R9Id90_HE10_Iso40_EBOnly_VBF_v,36.47,0.0334,273158,284044,v1.1,SinglePhoton
HLT_Photon22_R9Id90_HE10_IsoM_v,36.47,0.0194,273158,284044,v1.1,SinglePhoton
HLT_Photon22_v,36.47,0.0016,273158,284044,v1.1,SinglePhoton
HLT_Photon250_NoHE_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon300_NoHE_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon30_R9Id90_HE10_IsoM_v,36.47,0.099,273158,284044,v1.1,SinglePhoton
HLT_Photon30_v,36.47,0.0066,273158,284044,v1.1,SinglePhoton
HLT_Photon36_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,31.82,6.57,273158,284044,v1.1,SinglePhoton
HLT_Photon36_R9Id90_HE10_Iso40_EBOnly_VBF_v,35.96,6.92,273158,284044,v1.1,SinglePhoton
HLT_Photon36_R9Id90_HE10_IsoM_v,36.47,0.22,273158,284044,v1.1,SinglePhoton
HLT_Photon36_v,36.47,0.0132,273158,284044,v1.1,SinglePhoton
HLT_Photon500_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon50_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,36.47,11.42,273158,284044,v1.1,SinglePhoton
HLT_Photon50_R9Id90_HE10_Iso40_EBOnly_VBF_v,36.47,18.19,273158,284044,v1.1,SinglePhoton
HLT_Photon50_R9Id90_HE10_IsoM_v,36.47,0.5,273158,284044,v1.1,SinglePhoton
HLT_Photon50_v,36.47,0.0264,273158,284044,v1.1,SinglePhoton
HLT_Photon600_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon75_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,36.47,21.88,273158,284044,v1.1,SinglePhoton
HLT_Photon75_R9Id90_HE10_Iso40_EBOnly_VBF_v,36.47,28.88,273158,284044,v1.1,SinglePhoton
HLT_Photon75_R9Id90_HE10_IsoM_v,36.47,2.61,273158,284044,v1.1,SinglePhoton
HLT_Photon75_v,36.47,0.13,273158,284044,v1.1,SinglePhoton
HLT_Photon90_CaloIdL_PFHT500_v,18.02,18.02,273158,278240,v1.1,SinglePhoton
HLT_Photon90_CaloIdL_PFHT600_v,36.47,36.47,273158,284044,v1.1,SinglePhoton
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_PFMET40_v,36.47,28.88,273158,284044,v1.1,SinglePhoton
HLT_Photon90_R9Id90_HE10_Iso40_EBOnly_VBF_v,36.47,30.56,273158,284044,v1.1,SinglePhoton
HLT_Photon90_R9Id90_HE10_IsoM_v,36.47,5.26,273158,284044,v1.1,SinglePhoton
HLT_Photon90_v,36.47,0.26,273158,284044,v1.1,SinglePhoton
HLT_DoubleMediumCombinedIsoPFTau35_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_DoubleMediumCombinedIsoPFTau40_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_DoubleMediumCombinedIsoPFTau40_Trk1_eta2p1_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_DoubleMediumIsoPFTau32_Trk1_eta2p1_Reg_v,18.02,18.02,273158,278240,v1.1,Tau
HLT_DoubleMediumIsoPFTau35_Trk1_eta2p1_Reg_v,27.71,27.71,273158,280385,v1.1,Tau
HLT_DoubleMediumIsoPFTau40_Trk1_eta2p1_Reg_v,27.71,27.71,273158,280385,v1.1,Tau
HLT_DoubleTightCombinedIsoPFTau35_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_DoubleTightCombinedIsoPFTau40_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_DoubleTightCombinedIsoPFTau40_Trk1_eta2p1_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_IsoMu19_eta2p1_LooseCombinedIsoPFTau20_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_IsoMu19_eta2p1_MediumCombinedIsoPFTau32_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_IsoMu19_eta2p1_TightCombinedIsoPFTau32_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_IsoMu21_eta2p1_MediumCombinedIsoPFTau32_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_IsoMu21_eta2p1_TightCombinedIsoPFTau32_Trk1_eta2p1_Reg_v,8.76,8.76,281613,284044,v4.1,Tau
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET110_v,36.47,36.47,273158,284044,v1.1,Tau
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120_v,36.47,36.47,273158,284044,v1.1,Tau
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80_v,9.25,9.25,273158,276437,v1.1,Tau
HLT_LooseIsoPFTau50_Trk30_eta2p1_MET90_v,36.47,36.47,273158,284044,v1.1,Tau
HLT_LooseIsoPFTau50_Trk30_eta2p1_v,36.47,1.38,273158,284044,v1.1,Tau
HLT_PFTau120_eta2p1_v,29.37,0.0215,274954,284044,v2.1,Tau
HLT_PFTau140_eta2p1_v,8.76,0.0055,281613,284044,v4.1,Tau
HLT_VLooseIsoPFTau120_Trk50_eta2p1_v,29.37,29.37,274954,284044,v2.1,Tau
HLT_VLooseIsoPFTau140_Trk50_eta2p1_v,33.64,33.55,274954,284044,v2.1,Tau
HLT_Random_v,36.47,0.37,273158,284044,v1.1,ZeroBias
