#Data tag : 23v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
319851:6940,07/18/18 09:46:30,4,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.001250205,0.001137038
319853:6940,07/18/18 10:01:32,256,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.073307576,0.071203488
319854:6940,07/18/18 11:44:34,225,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.055235129,0.053716327
319908:6942,07/19/18 04:40:13,51,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.019578670,0.018295828
319909:6942,07/19/18 05:03:13,7,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.002745400,0.001120242
319910:6942,07/19/18 05:09:20,983,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.315473757,0.304865167
319912:6942,07/19/18 11:34:18,59,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.014171175,0.013437223
319913:6942,07/19/18 11:59:24,56,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.013018604,0.012566235
319914:6942,07/19/18 12:22:49,32,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.007252517,0.006879860
319915:6942,07/19/18 12:37:23,416,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.088940054,0.086802323
319941:6944,07/19/18 21:59:35,256,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.099020301,0.094417188
319942:6944,07/19/18 23:41:30,50,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.017942823,0.017468907
319950:6946,07/20/18 04:45:30,168,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.067839945,0.065935971
319991:6953,07/20/18 17:48:51,837,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.292529663,0.282111415
319992:6953,07/20/18 23:15:39,264,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.068314275,0.065586502
319993:6953,07/21/18 01:01:06,955,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.187746874,0.182675815
320002:6956,07/21/18 10:17:32,141,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.052523216,0.050203468
320006:6956,07/21/18 11:46:32,340,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.117879419,0.114140140
320010:6956,07/21/18 16:27:42,330,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.076664085,0.074676692
320011:6956,07/21/18 18:38:02,302,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.063113218,0.061138036
320012:6956,07/21/18 20:38:20,99,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.018711964,0.018060690
320023:6957,07/21/18 23:33:03,276,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.103950025,0.098834607
320024:6957,07/22/18 01:21:36,410,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.130440803,0.126440979
320025:6957,07/22/18 04:03:20,113,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.031215788,0.030113234
320026:6957,07/22/18 04:49:54,204,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.051564606,0.050085703
320038:6960,07/22/18 09:09:04,621,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.227408676,0.218712390
320039:6960,07/22/18 13:13:45,30,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.009142264,0.008200272
320040:6960,07/22/18 13:29:06,737,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.183359086,0.177428533
320059:6961,07/22/18 20:43:23,105,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.043615700,0.040908654
320060:6961,07/22/18 21:27:05,42,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.016524473,0.015725006
320061:6961,07/22/18 21:46:28,49,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.019093724,0.018270053
320062:6961,07/22/18 22:06:50,21,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.008000755,0.006956471
320063:6961,07/22/18 22:17:40,64,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.023691153,0.022166104
320064:6961,07/22/18 22:48:07,200,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.068380638,0.064866603
320065:6961,07/23/18 00:09:30,920,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.234981096,0.227086186
320673:7005,08/01/18 04:33:01,867,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.065886258,0.064592146
320674:7005,08/01/18 10:11:46,599,HLT_AK8PFJet330_TrimMass30_PFAK8BoostedDoubleB_np2_v2,0.034307292,0.033749177
