#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
324318:7271,10/09/18 17:53:42,332,HLT_OldMu100_v3,0.104566782,0.099840960
324420:7274,10/11/18 00:24:57,625,HLT_OldMu100_v3,0.209586938,0.199728582
324729:7308,10/16/18 09:28:04,193,HLT_OldMu100_v3,0.015343199,0.014796991
324747:7309,10/16/18 12:56:26,1073,HLT_OldMu100_v3,0.323122892,0.308248329
324764:7309,10/16/18 19:54:47,147,HLT_OldMu100_v3,0.032038254,0.030065526
324765:7309,10/16/18 20:52:50,478,HLT_OldMu100_v3,0.090477298,0.087679915
324769:7309,10/16/18 23:59:45,328,HLT_OldMu100_v3,0.047990264,0.046770197
324772:7309,10/17/18 02:48:00,165,HLT_OldMu100_v3,0.019188275,0.018782673
324785:7310,10/17/18 06:16:27,583,HLT_OldMu100_v3,0.193613321,0.185798935
324791:7310,10/17/18 10:04:47,1217,HLT_OldMu100_v3,0.252930317,0.245008389
324835:7314,10/17/18 22:30:14,257,HLT_OldMu100_v3,0.095881947,0.085856699
324840:7314,10/18/18 00:41:14,93,HLT_OldMu100_v3,0.031268179,0.027721884
324841:7314,10/18/18 01:18:35,1347,HLT_OldMu100_v3,0.312610436,0.301009532
324846:7314,10/18/18 10:06:07,515,HLT_OldMu100_v3,0.070651245,0.068553152
324878:7315,10/18/18 16:07:07,1734,HLT_OldMu100_v3,0.417947869,0.403019079
324897:7317,10/19/18 06:41:04,141,HLT_OldMu100_v3,0.053284480,0.050229194
324970:7320,10/19/18 15:42:39,2183,HLT_OldMu100_v3,0.497974610,0.479468127
324980:7321,10/20/18 08:16:24,2263,HLT_OldMu100_v3,0.535222639,0.513297831
324997:7324,10/21/18 04:34:58,116,HLT_OldMu100_v3,0.042897145,0.038587071
324998:7324,10/21/18 05:23:14,362,HLT_OldMu100_v3,0.121489083,0.114236184
324999:7324,10/21/18 07:47:04,14,HLT_OldMu100_v3,0.004195134,0.003883504
325000:7324,10/21/18 08:03:55,371,HLT_OldMu100_v3,0.098211313,0.094664110
325001:7324,10/21/18 10:29:40,592,HLT_OldMu100_v3,0.123407318,0.119138567
